scorer,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000
bodyparts,nose,nose,nose,left paw,left paw,left paw,right paw,right paw,right paw,left hindpaw,left hindpaw,left hindpaw,right hindpaw,right hindpaw,right hindpaw,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
6938,515.5748901367188,193.1591796875,0.4354472756385803,509.5442199707031,186.49058532714844,0.9972953200340271,513.2251586914062,182.6548309326172,0.9992901086807251,483.5618591308594,171.37228393554688,0.9999996423721313,534.142578125,159.2687530517578,0.9999978542327881,503.6903991699219,132.79840087890625,0.9999998807907104
6939,516.3505249023438,191.81719970703125,0.15881498157978058,512.1078491210938,185.85159301757812,0.9588387608528137,514.8329467773438,181.59275817871094,0.9851946234703064,483.6023254394531,171.48580932617188,0.9999996423721313,534.1959838867188,159.0640411376953,0.9999980926513672,503.666748046875,132.78892517089844,0.9999998807907104
6940,517.3030395507812,196.83453369140625,0.12389609217643738,513.5532836914062,192.5559539794922,0.61149001121521,516.8411865234375,184.494873046875,0.9196882247924805,483.48712158203125,171.62054443359375,0.9999997615814209,533.9718627929688,159.09619140625,0.9999983310699463,503.6202087402344,132.76351928710938,0.9999998807907104
6941,515.0582275390625,194.34408569335938,0.008839556016027927,512.8167114257812,192.7467041015625,0.11245552450418472,516.6896362304688,185.05133056640625,0.2461971938610077,483.5223388671875,171.7443389892578,0.9999997615814209,534.1257934570312,159.2926483154297,0.9999984502792358,503.61529541015625,132.9373779296875,0.9999998807907104
6942,518.0530395507812,199.8170166015625,0.0019973544403910637,512.9201049804688,209.92337036132812,0.17417976260185242,518.5939331054688,189.66043090820312,0.1681801974773407,483.5988464355469,171.7435302734375,0.9999997615814209,534.2063598632812,159.19027709960938,0.9999983310699463,503.5397644042969,132.8941192626953,0.9999998807907104
6943,516.3360595703125,194.3660888671875,0.013882547616958618,513.2540893554688,192.68655395507812,0.25175440311431885,517.05078125,185.15208435058594,0.6170071959495544,483.5538330078125,171.74114990234375,0.9999997615814209,534.1464233398438,159.09503173828125,0.9999980926513672,503.50091552734375,132.9418487548828,0.9999998807907104
6944,518.7839965820312,199.06272888183594,0.004508154932409525,512.8326416015625,207.62107849121094,0.06883364915847778,519.8031616210938,188.8654022216797,0.4420415461063385,483.2926330566406,171.8620147705078,0.9999997615814209,534.26708984375,159.160400390625,0.9999985694885254,503.3733215332031,132.79327392578125,0.9999998807907104
6945,519.147216796875,198.76129150390625,0.005803294479846954,509.8958740234375,204.41998291015625,0.13827544450759888,519.9689331054688,188.73545837402344,0.5545774698257446,483.261474609375,171.88121032714844,0.9999997615814209,534.4427490234375,159.07984924316406,0.9999980926513672,503.33453369140625,132.97256469726562,0.9999998807907104
6946,519.6716918945312,196.99365234375,0.01592039316892624,513.8723754882812,204.30801391601562,0.10009071230888367,520.4148559570312,186.12034606933594,0.7811915874481201,483.29132080078125,171.892333984375,0.9999997615814209,534.3447875976562,158.9363555908203,0.9999980926513672,503.2073669433594,132.87879943847656,0.9999998807907104
6947,518.4815063476562,196.13861083984375,0.006707846187055111,515.7840576171875,192.36605834960938,0.027752945199608803,518.6516723632812,184.78758239746094,0.4487209618091583,483.30078125,171.92030334472656,0.9999997615814209,534.2412719726562,159.06167602539062,0.9999983310699463,503.2900695800781,133.05523681640625,0.9999998807907104
6948,478.130615234375,175.6075897216797,0.0014876306522637606,517.4573974609375,209.40631103515625,0.05429358780384064,523.267578125,189.81997680664062,0.036850351840257645,483.2881164550781,171.86524963378906,0.9999997615814209,534.5256958007812,159.24082946777344,0.9999988079071045,503.28594970703125,132.9452362060547,0.9999998807907104
6949,478.4114685058594,175.3338165283203,0.0013501214561983943,518.2463989257812,208.17770385742188,0.013529820367693901,519.2544555664062,184.2740936279297,0.17562048137187958,483.3731689453125,171.91912841796875,0.9999997615814209,534.274169921875,159.0120086669922,0.9999986886978149,503.3063659667969,133.004638671875,0.9999998807907104
6950,478.5628967285156,175.2191619873047,0.001303994795307517,519.1976928710938,207.08082580566406,0.013915924355387688,519.3818359375,183.98252868652344,0.30153876543045044,483.44830322265625,171.9107208251953,0.9999997615814209,534.3916625976562,159.08306884765625,0.9999988079071045,503.177490234375,133.15301513671875,0.9999998807907104
6951,478.6322937011719,175.17648315429688,0.0013159246882423759,519.1962890625,207.17822265625,0.006920574698597193,521.637939453125,185.37075805664062,0.19958044588565826,483.42559814453125,171.9895477294922,0.9999997615814209,534.4248657226562,159.17623901367188,0.9999986886978149,503.0285949707031,133.1639404296875,0.9999998807907104
6952,519.7759399414062,195.943359375,0.0025976707693189383,513.0228881835938,187.38992309570312,0.018601974472403526,518.3042602539062,183.82896423339844,0.4214737117290497,483.3741455078125,172.1863250732422,0.9999997615814209,534.3132934570312,159.20040893554688,0.9999988079071045,503.0666809082031,133.32859802246094,0.9999998807907104
6953,478.74932861328125,175.17364501953125,0.0013804533518850803,517.166259765625,208.4512939453125,0.0120012816041708,517.9473266601562,185.43218994140625,0.041873276233673096,483.3382873535156,172.16259765625,0.9999997615814209,534.4766235351562,159.34523010253906,0.9999988079071045,503.1631774902344,133.35328674316406,0.9999998807907104
6954,478.7635498046875,175.3793182373047,0.0014617348788306117,517.375,205.43992614746094,0.01973670721054077,521.5482177734375,189.99267578125,0.030636245384812355,483.34033203125,172.1168975830078,0.9999997615814209,534.5865478515625,159.54779052734375,0.999998927116394,503.1318664550781,133.29489135742188,0.9999998807907104
6955,478.7016906738281,175.47584533691406,0.0014199756551533937,516.0578002929688,210.70565795898438,0.11791625618934631,523.1007690429688,191.67910766601562,0.057023920118808746,483.44097900390625,172.0737762451172,0.9999997615814209,534.71533203125,159.63246154785156,0.999998927116394,503.1489562988281,133.34327697753906,0.9999998807907104
6956,537.6361083984375,176.52749633789062,0.0018275836482644081,516.1780395507812,198.83139038085938,0.0019471639534458518,522.6027221679688,191.29563903808594,0.03481854498386383,483.0061950683594,172.26828002929688,0.9999997615814209,534.64892578125,159.6547088623047,0.999998927116394,503.1791687011719,133.26739501953125,0.9999998807907104
6957,512.8251342773438,192.101318359375,0.14674557745456696,511.7936706542969,189.75946044921875,0.7542241811752319,515.3734741210938,184.61334228515625,0.74828040599823,483.19073486328125,171.7342529296875,0.9999996423721313,534.4452514648438,159.3072967529297,0.9999982118606567,503.2911376953125,133.5172882080078,0.9999998807907104
6958,518.832763671875,194.3751678466797,0.018373524770140648,512.5283813476562,185.97483825683594,0.31515151262283325,516.9356079101562,183.6611785888672,0.6283920407295227,483.2212829589844,171.82870483398438,0.9999997615814209,534.18798828125,159.07151794433594,0.9999980926513672,503.236083984375,133.4950408935547,0.9999998807907104
6959,519.8212280273438,196.7393798828125,0.0038719172589480877,513.5958862304688,191.3612823486328,0.03386140242218971,517.850341796875,184.41961669921875,0.24358108639717102,483.35333251953125,171.9071044921875,0.9999997615814209,534.261474609375,159.005859375,0.9999979734420776,503.2580261230469,133.5115203857422,0.9999998807907104
6960,520.42529296875,210.5023193359375,0.003124125301837921,515.5352172851562,206.44947814941406,0.05273052304983139,518.64208984375,184.86514282226562,0.10134764015674591,483.5577697753906,171.98382568359375,0.9999997615814209,534.3323974609375,159.2556610107422,0.9999986886978149,503.23284912109375,133.52427673339844,0.9999998807907104
6961,522.2340698242188,211.24598693847656,0.001579881296493113,515.9297485351562,207.80499267578125,0.017438268288969994,518.389404296875,183.02108764648438,0.1764708161354065,483.52374267578125,171.8568572998047,0.9999997615814209,534.3377685546875,159.253662109375,0.9999988079071045,503.1419372558594,133.42617797851562,0.9999998807907104
6962,522.8419189453125,213.22970581054688,0.010875682346522808,512.2896118164062,186.6352996826172,0.03193844109773636,518.3075561523438,182.1441650390625,0.219014972448349,483.6289367675781,171.76258850097656,0.9999997615814209,534.3035278320312,159.22369384765625,0.9999990463256836,503.1411437988281,133.38394165039062,0.9999998807907104
6963,522.5711059570312,213.5975799560547,0.033313505351543427,512.5650634765625,185.44302368164062,0.18345606327056885,517.9490966796875,180.77883911132812,0.5873958468437195,483.64495849609375,171.74783325195312,0.9999997615814209,534.2705078125,159.24002075195312,0.9999990463256836,503.1675720214844,133.52041625976562,0.9999998807907104
6964,520.9683837890625,195.449462890625,0.03333769366145134,513.8411865234375,186.01182556152344,0.8686143755912781,517.323486328125,182.51617431640625,0.9762473106384277,483.6449890136719,171.73541259765625,0.9999997615814209,534.1516723632812,158.99700927734375,0.9999984502792358,503.0934753417969,133.44430541992188,0.9999998807907104
6965,521.506103515625,196.53074645996094,0.0023109677713364363,515.0209350585938,190.74517822265625,0.030530612915754318,518.9708251953125,184.44749450683594,0.194723978638649,483.63494873046875,171.88101196289062,0.9999997615814209,534.4346923828125,159.098876953125,0.9999983310699463,503.07025146484375,133.3208465576172,0.9999998807907104
6966,478.4765625,175.23757934570312,0.0014657387509942055,512.9675903320312,211.2557830810547,0.009395874105393887,522.78515625,189.37109375,0.028632979840040207,483.5329284667969,171.71310424804688,0.9999997615814209,534.4453125,159.15176391601562,0.9999985694885254,503.3302307128906,133.3056640625,0.9999998807907104
6967,522.328369140625,197.4606475830078,0.0015899667050689459,513.33203125,210.217041015625,0.0074004847556352615,522.4652099609375,188.22866821289062,0.1471472531557083,483.596923828125,171.74887084960938,0.9999997615814209,534.521484375,158.96141052246094,0.9999983310699463,503.1580810546875,133.14308166503906,0.9999998807907104
6968,478.6863098144531,175.03858947753906,0.0014045300194993615,516.7958984375,193.5498809814453,0.004783716518431902,522.7897338867188,187.42559814453125,0.14263619482517242,483.65997314453125,171.75686645507812,0.9999997615814209,534.5360717773438,159.0503387451172,0.9999984502792358,503.1974182128906,133.16683959960938,0.9999998807907104
6969,522.5348510742188,195.5199432373047,0.008918296545743942,514.169921875,186.81101989746094,0.04476211220026016,519.8377075195312,182.79205322265625,0.6907282471656799,483.74224853515625,171.71815490722656,0.9999996423721313,534.2197265625,158.96778869628906,0.9999983310699463,503.1406555175781,133.33493041992188,0.9999998807907104
6970,522.32763671875,194.0457763671875,0.04589426890015602,514.7003784179688,186.50978088378906,0.5901824831962585,519.3094482421875,181.89895629882812,0.9775275588035583,483.8143310546875,171.65138244628906,0.9999996423721313,534.1134643554688,159.05630493164062,0.9999982118606567,503.1666259765625,133.46603393554688,0.9999998807907104
6971,521.8939819335938,193.400634765625,0.07588989287614822,514.7422485351562,186.34249877929688,0.8065371513366699,519.048095703125,181.58779907226562,0.9934322834014893,483.7840270996094,171.6444854736328,0.9999996423721313,534.0897827148438,159.04977416992188,0.9999980926513672,503.1589660644531,133.32943725585938,0.9999998807907104
6972,522.7643432617188,193.10560607910156,0.29145410656929016,515.0697021484375,185.82740783691406,0.9464672207832336,520.2469482421875,182.0286407470703,0.9968749284744263,483.88665771484375,171.5814208984375,0.9999996423721313,534.2896728515625,159.1519012451172,0.9999977350234985,503.0787048339844,133.4084014892578,0.9999998807907104
6973,522.9935913085938,193.40798950195312,0.07343344390392303,514.905029296875,185.32455444335938,0.7482935190200806,520.7897338867188,181.42782592773438,0.9850859642028809,483.9546813964844,171.5213623046875,0.9999996423721313,534.3211669921875,159.1794891357422,0.9999977350234985,503.0525817871094,133.3159942626953,0.9999998807907104
6974,518.064208984375,186.63592529296875,0.009874815121293068,514.6022338867188,181.75799560546875,0.5642470717430115,520.0853271484375,178.8243865966797,0.9686799049377441,484.003662109375,171.46310424804688,0.9999996423721313,534.3333129882812,159.28347778320312,0.9999978542327881,503.0330505371094,133.4857940673828,0.9999998807907104
6975,518.3316650390625,187.0276336669922,0.006560093257576227,515.0584716796875,182.4696044921875,0.5045108795166016,520.5779418945312,179.658935546875,0.9844799637794495,483.9490966796875,171.58517456054688,0.9999997615814209,534.3715209960938,159.24815368652344,0.9999978542327881,502.9607849121094,133.43882751464844,0.9999998807907104
6976,515.9638061523438,182.76734924316406,0.01026107370853424,514.9378662109375,180.8810577392578,0.5968148112297058,520.5242919921875,178.38803100585938,0.9739408493041992,483.65966796875,171.5976104736328,0.9999997615814209,534.2476196289062,159.41213989257812,0.9999978542327881,502.9394226074219,133.58738708496094,0.9999998807907104
6977,515.8262329101562,181.8893585205078,0.03673562780022621,515.0593872070312,179.11941528320312,0.8775412440299988,519.5628662109375,177.46658325195312,0.9721415042877197,483.55419921875,171.44203186035156,0.9999997615814209,534.1469116210938,159.37750244140625,0.9999979734420776,502.9821472167969,133.7421112060547,0.9999998807907104
6978,515.5550537109375,183.35232543945312,0.0025463823694735765,513.5839233398438,182.8673553466797,0.11643501371145248,520.1646728515625,180.39649963378906,0.6105354428291321,483.4012451171875,171.68502807617188,0.9999998807907104,534.2470092773438,159.33636474609375,0.9999986886978149,503.0849304199219,133.69129943847656,0.9999998807907104
6979,519.3869018554688,193.68751525878906,0.00657582376152277,513.0169067382812,185.3981170654297,0.040991999208927155,519.9457397460938,182.30136108398438,0.534040093421936,483.36199951171875,171.2849578857422,0.9999997615814209,533.9868774414062,160.137939453125,0.9999994039535522,504.4627380371094,134.1403350830078,0.9999998807907104
6980,530.296630859375,194.1914825439453,0.005006769672036171,516.6130981445312,185.79806518554688,0.009510188363492489,525.7066650390625,184.8062744140625,0.8192852735519409,483.3656311035156,171.4430694580078,0.9999997615814209,532.3403930664062,162.26754760742188,0.9999997615814209,504.3790283203125,134.443115234375,0.9999998807907104
6981,526.174560546875,194.3922882080078,0.9897300004959106,515.8479614257812,184.17832946777344,0.9999678134918213,523.9364624023438,182.960693359375,0.9998425245285034,483.6918640136719,170.78704833984375,0.9999996423721313,531.2423095703125,162.18563842773438,0.9999997615814209,504.2480773925781,133.6961212158203,0.9999998807907104
6982,523.1088256835938,197.39154052734375,0.9997482895851135,512.05224609375,184.70639038085938,0.9999494552612305,521.2012329101562,181.8574981689453,0.9995315074920654,483.8658142089844,170.82980346679688,0.9999995231628418,531.5335693359375,162.22537231445312,0.9999997615814209,504.58892822265625,133.8782501220703,0.9999998807907104
6983,523.3074951171875,199.34449768066406,0.9999657869338989,511.8865051269531,185.99285888671875,0.9999775886535645,520.8714599609375,180.74720764160156,0.9993101358413696,483.78350830078125,171.232421875,0.9999996423721313,532.094482421875,162.1869659423828,0.9999996423721313,504.2862243652344,134.30140686035156,0.9999998807907104
6984,519.9608154296875,201.70750427246094,0.9978079199790955,511.8994140625,191.89645385742188,0.9999830722808838,520.94384765625,183.80006408691406,0.9996765851974487,483.5657653808594,171.82923889160156,0.9999998807907104,532.0430908203125,162.51141357421875,0.9999997615814209,504.17620849609375,135.19723510742188,0.9999997615814209
6985,515.1344604492188,218.7789764404297,0.9980989098548889,508.87127685546875,200.292236328125,0.9999475479125977,519.8447875976562,196.03489685058594,0.999998927116394,483.7001953125,171.98301696777344,0.9999998807907104,532.7725219726562,162.77252197265625,0.9999998807907104,503.8100280761719,135.12542724609375,0.9999998807907104
6986,519.0599365234375,215.69496154785156,0.9957705140113831,515.0133666992188,199.64617919921875,0.990331768989563,519.9647216796875,195.65846252441406,0.9999724626541138,483.2548828125,171.6292266845703,0.9999997615814209,532.7987060546875,162.4286346435547,0.9999998807907104,504.17156982421875,136.66224670410156,0.9999996423721313
6987,520.5059814453125,211.2606658935547,0.8043817281723022,515.0046997070312,199.682861328125,0.9896910190582275,518.1871948242188,193.51365661621094,0.9997910857200623,483.1144104003906,172.048095703125,0.9999997615814209,532.8932495117188,162.50843811035156,0.9999998807907104,503.62744140625,136.9654541015625,0.9999996423721313
6988,521.3047485351562,209.09548950195312,0.3516548275947571,515.9144287109375,199.51010131835938,0.9803740978240967,519.3973999023438,192.0640106201172,0.9991698265075684,483.1473693847656,172.01690673828125,0.9999997615814209,532.9345092773438,162.60226440429688,0.9999998807907104,503.8363342285156,137.16592407226562,0.9999995231628418
6989,522.2047729492188,208.9525909423828,0.5004978775978088,514.9370727539062,197.65802001953125,0.9986724853515625,518.6890258789062,191.3379364013672,0.999586284160614,483.25311279296875,171.8843536376953,0.9999997615814209,532.8950805664062,162.64503479003906,0.9999998807907104,504.1185302734375,137.98146057128906,0.9999994039535522
6990,520.3206176757812,198.61343383789062,0.7198483347892761,514.4931030273438,196.1265869140625,0.997956395149231,518.915283203125,189.24127197265625,0.9997082352638245,483.2232971191406,171.9305877685547,0.9999997615814209,532.7305908203125,162.47210693359375,0.9999997615814209,503.97259521484375,138.06753540039062,0.9999994039535522
6991,520.142578125,200.31358337402344,0.4547043740749359,513.5785522460938,192.63690185546875,0.9980859756469727,517.833740234375,187.65528869628906,0.9998794794082642,483.2080993652344,171.8863067626953,0.9999997615814209,532.6505737304688,162.2636260986328,0.9999997615814209,503.8575439453125,137.89476013183594,0.9999995231628418
6992,517.7764282226562,197.44667053222656,0.0642954558134079,511.24407958984375,193.60043334960938,0.9992884397506714,514.320556640625,187.356689453125,0.9923036098480225,483.117919921875,171.7935028076172,0.9999997615814209,532.8399658203125,162.4840545654297,0.9999997615814209,503.99932861328125,137.85186767578125,0.9999992847442627
6993,518.1280517578125,200.7318878173828,0.06609275192022324,512.3988647460938,198.37889099121094,0.9838659167289734,517.06884765625,191.5259552001953,0.8283398151397705,483.1922912597656,171.88331604003906,0.9999997615814209,533.1468505859375,162.62506103515625,0.9999997615814209,504.31964111328125,137.2650146484375,0.9999994039535522
6994,519.0595703125,208.176513671875,0.6244687438011169,511.2523193359375,197.95068359375,0.9943795800209045,517.1854248046875,191.7801513671875,0.8941612839698792,483.3722839355469,171.72364807128906,0.9999996423721313,533.09765625,162.54534912109375,0.9999997615814209,504.3678894042969,137.17514038085938,0.9999994039535522
6995,519.5628662109375,203.21875,0.36709120869636536,514.2711791992188,195.66110229492188,0.9516527652740479,516.9592895507812,187.9419708251953,0.9113438725471497,483.3447265625,171.61062622070312,0.9999997615814209,532.8489379882812,162.35342407226562,0.9999997615814209,504.2403564453125,137.14649963378906,0.9999994039535522
6996,521.7906494140625,197.63104248046875,0.2804715633392334,515.1143798828125,191.88836669921875,0.8851315975189209,520.0716552734375,186.3143310546875,0.987723708152771,483.52099609375,171.5890655517578,0.9999996423721313,532.9428100585938,162.30511474609375,0.9999997615814209,504.0362548828125,136.8162841796875,0.9999995231628418
6997,522.2808227539062,195.0084686279297,0.24012930691242218,515.5202026367188,189.94664001464844,0.9387379288673401,519.66357421875,183.8659210205078,0.9965317845344543,483.5170593261719,171.50332641601562,0.9999997615814209,532.8082275390625,162.27635192871094,0.9999997615814209,503.8927917480469,136.5294189453125,0.9999996423721313
6998,521.7032470703125,194.69998168945312,0.21328876912593842,515.0003051757812,189.57870483398438,0.9596501588821411,520.0643310546875,184.98768615722656,0.9978322386741638,483.44561767578125,171.4799041748047,0.9999997615814209,532.7550048828125,162.20127868652344,0.9999997615814209,503.92352294921875,136.5394287109375,0.9999996423721313
6999,520.6991577148438,214.63014221191406,0.3913010358810425,514.3455200195312,189.45965576171875,0.981782853603363,519.353515625,184.63059997558594,0.9989787340164185,483.390869140625,171.4847412109375,0.9999996423721313,532.718505859375,162.18043518066406,0.9999997615814209,503.92669677734375,136.5021209716797,0.9999996423721313
7000,521.607177734375,195.51657104492188,0.33943691849708557,514.2664794921875,190.4065399169922,0.9861119985580444,519.2273559570312,184.4757080078125,0.9982812404632568,483.32769775390625,171.5842742919922,0.9999996423721313,532.6834716796875,162.0953826904297,0.9999997615814209,503.9585266113281,136.47833251953125,0.9999996423721313
7001,521.5625610351562,196.64683532714844,0.5375767350196838,515.1397705078125,190.79635620117188,0.9343602657318115,520.1109619140625,185.82247924804688,0.9890185594558716,483.2957458496094,171.80564880371094,0.9999997615814209,532.7841796875,162.31640625,0.9999997615814209,503.93304443359375,136.41708374023438,0.9999996423721313
7002,521.9711303710938,197.21176147460938,0.0654025673866272,516.6748046875,191.10220336914062,0.24088649451732635,521.4052124023438,186.17117309570312,0.7960137724876404,483.3013916015625,171.876708984375,0.9999997615814209,532.9050903320312,162.34051513671875,0.9999997615814209,503.8138732910156,136.18124389648438,0.9999997615814209
7003,522.3433227539062,194.29335021972656,0.23140375316143036,516.5856323242188,187.93983459472656,0.7905029058456421,520.7384033203125,184.47523498535156,0.9391021728515625,483.35211181640625,171.75827026367188,0.9999997615814209,532.7115478515625,162.3721160888672,0.9999997615814209,503.8607482910156,136.1945343017578,0.9999997615814209
7004,523.3480224609375,196.95913696289062,0.166470006108284,517.4014892578125,190.5418243408203,0.48269379138946533,522.5209350585938,186.22454833984375,0.9580678343772888,483.29766845703125,171.73269653320312,0.9999997615814209,532.732177734375,162.3485107421875,0.9999997615814209,503.67254638671875,136.20387268066406,0.9999997615814209
7005,523.61083984375,196.8120880126953,0.035587914288043976,516.99072265625,190.9969024658203,0.10485922545194626,522.5587768554688,186.1909942626953,0.7205536365509033,483.3319396972656,171.80642700195312,0.9999997615814209,532.7656860351562,162.35911560058594,0.9999997615814209,503.640869140625,136.2080841064453,0.9999997615814209
7006,523.0647583007812,194.81768798828125,0.17908057570457458,516.1470336914062,187.94053649902344,0.6194701194763184,520.3961181640625,184.2557373046875,0.8920258283615112,483.3340148925781,171.7744140625,0.9999997615814209,532.5745239257812,162.25502014160156,0.9999997615814209,503.60076904296875,136.1507568359375,0.9999997615814209
7007,522.444580078125,192.65286254882812,0.3743804097175598,514.498046875,185.1541290283203,0.9413920640945435,520.2359619140625,181.9978485107422,0.9970535039901733,483.3900146484375,171.7117462158203,0.9999997615814209,532.4542846679688,162.099853515625,0.9999996423721313,503.5606689453125,135.98699951171875,0.9999997615814209
7008,522.7473754882812,191.80221557617188,0.14276787638664246,514.85791015625,183.35939025878906,0.9771364331245422,520.3389282226562,180.9325408935547,0.9976999163627625,483.29376220703125,171.6563720703125,0.9999997615814209,532.286865234375,162.0308380126953,0.9999996423721313,503.5515441894531,136.07826232910156,0.9999997615814209
7009,529.9641723632812,195.499755859375,0.18851089477539062,514.1718139648438,181.81796264648438,0.9998279809951782,520.4453735351562,178.409912109375,0.9972659349441528,483.55621337890625,171.67002868652344,0.9999996423721313,531.80224609375,162.00399780273438,0.9999994039535522,503.6373291015625,136.80902099609375,0.9999996423721313
7010,530.4649047851562,197.34185791015625,0.5318898558616638,514.080810546875,182.8822479248047,0.9999570846557617,522.511474609375,179.02194213867188,0.9958755373954773,483.8772277832031,171.5630645751953,0.9999996423721313,531.9776611328125,162.12164306640625,0.9999992847442627,503.7916564941406,136.62985229492188,0.9999996423721313
7011,523.0518188476562,194.9694366455078,0.6663264632225037,516.8323364257812,184.99424743652344,0.9999051094055176,524.6124267578125,180.8415069580078,0.9999145269393921,483.6663818359375,171.3917236328125,0.9999996423721313,531.726318359375,162.81866455078125,0.9999996423721313,504.5375061035156,136.31427001953125,0.9999997615814209
7012,521.75048828125,189.72911071777344,0.8846781253814697,517.1280517578125,184.50607299804688,0.9997101426124573,522.3197021484375,181.4034881591797,0.9998160004615784,483.591552734375,171.26939392089844,0.9999996423721313,531.8026123046875,163.1619873046875,0.9999997615814209,504.7017822265625,136.1249542236328,0.9999997615814209
7013,520.8582763671875,193.20797729492188,0.9418007731437683,516.0730590820312,183.99111938476562,0.9999064207077026,521.2565307617188,180.92459106445312,0.9998952150344849,483.7035217285156,171.208251953125,0.9999995231628418,531.7374877929688,162.7189483642578,0.9999996423721313,504.6015625,135.6733856201172,0.9999997615814209
7014,526.7633056640625,193.47259521484375,0.380755215883255,515.229736328125,183.42239379882812,0.999956488609314,520.993408203125,179.71795654296875,0.9992289543151855,483.7451477050781,171.24160766601562,0.9999996423721313,531.80078125,162.42922973632812,0.9999994039535522,504.2851257324219,135.13278198242188,0.9999998807907104
7015,530.291748046875,195.6896209716797,0.2970559597015381,515.7730102539062,183.25929260253906,0.9998743534088135,521.7395629882812,179.12588500976562,0.9987543821334839,483.6247253417969,171.36985778808594,0.9999996423721313,531.8901977539062,162.3934783935547,0.9999994039535522,504.1629333496094,135.19053649902344,0.9999998807907104
7016,516.8211669921875,183.25430297851562,0.05831174924969673,514.6110229492188,181.8846435546875,0.9993589520454407,519.419189453125,178.4439239501953,0.9993807077407837,483.6715087890625,171.29083251953125,0.9999996423721313,532.2523193359375,162.50448608398438,0.9999995231628418,504.26922607421875,135.65814208984375,0.9999997615814209
7017,520.30615234375,226.51805114746094,0.7912992238998413,514.158935546875,182.260986328125,0.9935666918754578,518.4988403320312,178.56654357910156,0.9992451667785645,483.8630676269531,171.1263885498047,0.9999996423721313,532.1163940429688,162.52935791015625,0.9999996423721313,504.6936340332031,135.37135314941406,0.9999997615814209
7018,519.65380859375,224.80299377441406,0.720945417881012,514.3401489257812,184.11856079101562,0.9986822009086609,518.6865844726562,179.4490203857422,0.9999105930328369,483.71832275390625,171.1320343017578,0.9999996423721313,532.1461791992188,162.44253540039062,0.9999996423721313,504.9978942871094,134.83326721191406,0.9999998807907104
7019,517.3004150390625,184.02894592285156,0.049676187336444855,515.1202392578125,182.38978576660156,0.9990955591201782,519.6709594726562,178.83587646484375,0.9995754361152649,483.8226013183594,171.08575439453125,0.9999996423721313,532.1614990234375,162.63951110839844,0.9999995231628418,504.9189758300781,134.71876525878906,0.9999998807907104
7020,521.169921875,185.12147521972656,0.0549454502761364,515.672607421875,181.7482147216797,0.9994731545448303,521.3446044921875,178.09115600585938,0.9985929131507874,483.8529357910156,171.16958618164062,0.9999996423721313,532.0618286132812,162.49757385253906,0.9999994039535522,504.7122802734375,134.67535400390625,0.9999998807907104
7021,521.4443969726562,185.2314910888672,0.10021475702524185,515.7498779296875,180.65341186523438,0.9997984766960144,521.3143920898438,177.57559204101562,0.9974168539047241,483.8575744628906,171.20663452148438,0.9999995231628418,532.1126708984375,162.47572326660156,0.9999992847442627,504.5489807128906,134.73863220214844,0.9999998807907104
7022,521.2828369140625,185.8925323486328,0.07477955520153046,515.467041015625,181.46658325195312,0.9998781681060791,521.0877685546875,177.87525939941406,0.9979789853096008,483.8816223144531,171.209228515625,0.9999995231628418,532.036376953125,162.47378540039062,0.9999990463256836,504.5542297363281,134.6390838623047,0.9999998807907104
7023,532.1624755859375,194.2322235107422,0.9482992887496948,516.7129516601562,183.62669372558594,0.9999879598617554,523.1217651367188,179.14739990234375,0.998340368270874,483.8227844238281,171.21640014648438,0.9999996423721313,531.8890380859375,162.20401000976562,0.9999990463256836,504.37738037109375,134.46156311035156,0.9999998807907104
7024,529.8695678710938,197.81118774414062,0.9965077042579651,515.8558959960938,185.5240020751953,0.9999914169311523,522.9219360351562,180.3565216064453,0.9993873834609985,483.7808532714844,171.1914520263672,0.9999996423721313,531.8901977539062,162.01583862304688,0.9999992847442627,504.37261962890625,134.46514892578125,0.9999998807907104
7025,524.1849975585938,200.12518310546875,0.98972088098526,515.327392578125,184.9972381591797,0.9999868869781494,521.8526611328125,181.3309326171875,0.9996598958969116,483.6554260253906,171.13710021972656,0.9999996423721313,531.9129028320312,162.0128936767578,0.9999995231628418,504.2828063964844,134.37985229492188,0.9999998807907104
